"Data","Último","Abertura","Máxima","Mínima","Var%"
"20.07.2017","308,24","312,84","312,84","308,24","-1,51%"
"19.07.2017","312,96","317,88","317,88","312,96","-1,27%"
"18.07.2017","316,98","319,92","319,92","316,98","-0,66%"
"17.07.2017","319,09","319,83","319,83","319,09","0,01%"
"14.07.2017","319,07","323,56","323,56","319,07","-1,54%"
"13.07.2017","324,05","323,56","324,05","323,56","0,23%"
"12.07.2017","323,31","329,50","329,50","323,31","-1,77%"
"11.07.2017","329,12","329,13","329,13","329,12","-0,94%"
"10.07.2017","332,23","335,53","335,53","332,23","-0,96%"
"07.07.2017","335,45","338,97","338,97","335,45","-0,65%"
"06.07.2017","337,64","334,59","337,64","334,59","1,14%"
"05.07.2017","333,84","333,46","333,84","333,46","0,21%"
"04.07.2017","333,15","335,35","335,35","333,15","0,05%"
"03.07.2017","333,00","333,71","335,35","333,00","-0,22%"
"30.06.2017","333,72","336,93","336,93","336,93","-0,54%"
"29.06.2017","335,54","330,85","335,54","330,85","1,77%"
"28.06.2017","329,70","335,18","335,18","329,70","-1,49%"
"27.06.2017","334,69","328,91","334,69","328,91","1,96%"
"26.06.2017","328,25","331,66","331,66","328,25","-0,82%"
"23.06.2017","330,98","333,58","333,58","330,98","-0,71%"
"22.06.2017","333,35","333,35","333,35","333,35","-0,62%"
"21.06.2017","335,44","332,29","335,44","332,29","1,86%"
"20.06.2017","329,30","326,06","329,30","326,06","1,22%"
"19.06.2017","325,33","327,80","327,80","325,33","-0,86%"
"16.06.2017","328,15","325,54","328,15","325,54","1,37%"
"15.06.2017","323,72","318,19","323,72","318,19","1,96%"
"14.06.2017","317,49","323,74","323,74","317,49","-1,74%"
"13.06.2017","323,10","325,30","325,30","323,10","-0,66%"
"12.06.2017","325,26","323,14","325,26","323,14","0,44%"
"09.06.2017","323,82","321,87","323,82","321,87","-0,18%"
"08.06.2017","324,42","325,81","325,81","324,42","-1,04%"
"07.06.2017","327,84","322,30","327,84","322,30","0,93%"
"06.06.2017","324,83","323,85","324,83","323,85","-0,93%"
"05.06.2017","327,87","322,12","327,87","322,12","0,70%"
"02.06.2017","325,60","322,78","325,60","322,78","-0,24%"
"01.06.2017","326,37","320,77","326,37","320,77","0,30%"
"31.05.2017","325,38","322,30","325,38","322,30","-0,52%"
"30.05.2017","327,08","326,23","327,08","321,76","0,26%"
"29.05.2017","326,23","326,23","326,23","326,23","0,00%"
"26.05.2017","326,22","330,23","330,23","326,22","-1,21%"
"25.05.2017","330,23","330,23","330,23","330,23","1,31%"
"24.05.2017","325,97","324,31","325,97","324,31","-1,12%"
"23.05.2017","329,65","333,82","333,82","329,65","-2,04%"
"22.05.2017","336,51","328,42","336,51","328,42","1,22%"
"19.05.2017","332,46","290,59","332,46","290,59","-5,78%"
"18.05.2017","352,84","290,59","352,84","290,59","18,73%"
"17.05.2017","297,19","281,58","297,19","281,58","3,26%"
"16.05.2017","287,81","282,29","287,81","282,29","-1,15%"
"15.05.2017","291,17","285,53","291,17","285,53","-0,57%"
"12.05.2017","292,83","287,03","292,83","287,03","1,20%"
"11.05.2017","289,35","290,69","290,69","289,35","-1,21%"
"10.05.2017","292,90","295,84","295,84","292,90","-1,51%"
"09.05.2017","297,40","297,94","297,94","297,40","-0,28%"
"08.05.2017","298,25","294,15","298,25","294,15","1,03%"
"05.05.2017","295,22","299,19","299,19","295,22","-1,63%"
"04.05.2017","300,10","300,42","300,42","293,43","2,51%"
"03.05.2017","292,74","300,42","300,42","292,74","0,08%"
"02.05.2017","292,51","300,42","300,42","292,51","-2,20%"
"01.05.2017","299,09","300,09","300,09","299,09","0,21%"
"28.04.2017","298,46","302,78","302,78","298,46","-1,07%"
"27.04.2017","301,68","305,80","305,80","301,68","-1,16%"
"26.04.2017","305,22","300,24","305,22","300,24","2,27%"
"25.04.2017","298,44","299,91","299,91","298,44","0,07%"
"24.04.2017","298,24","305,88","305,88","298,24","-2,05%"
"21.04.2017","304,49","308,86","308,86","304,49","-0,73%"
"20.04.2017","306,73","308,86","308,86","306,73","-0,21%"
"19.04.2017","307,39","308,86","308,86","307,39","0,21%"
"18.04.2017","306,74","308,17","308,17","306,74","0,33%"
"17.04.2017","305,73","308,17","308,17","305,73","-0,07%"
"14.04.2017","305,94","308,11","308,11","305,94","0,01%"
"13.04.2017","305,92","306,67","306,67","305,92","0,30%"
"12.04.2017","305,01","306,67","306,67","305,01","0,32%"
"11.04.2017","304,04","302,84","304,04","302,84","1,27%"
"10.04.2017","300,23","307,27","307,27","300,23","-1,35%"
"07.04.2017","304,33","306,99","306,99","304,33","0,08%"
"06.04.2017","304,10","304,10","304,10","304,10","0,13%"
"05.04.2017","303,71","304,10","304,10","303,71","0,70%"
"04.04.2017","301,60","305,18","305,18","301,60","-0,37%"
"03.04.2017","302,72","307,50","307,50","302,72","-0,32%"
"31.03.2017","303,70","307,50","307,50","303,70","-1,04%"
"30.03.2017","306,90","307,50","307,50","306,90","0,37%"
"29.03.2017","305,76","310,23","310,23","305,76","-1,65%"
"28.03.2017","310,90","313,29","313,29","310,90","-0,70%"
"27.03.2017","313,10","313,84","313,84","313,10","0,28%"
"24.03.2017","312,24","314,43","314,43","312,24","-1,65%"
"23.03.2017","317,49","314,43","317,49","314,43","1,18%"
"22.03.2017","313,79","314,13","314,13","313,79","0,74%"
"21.03.2017","311,47","298,65","311,47","298,65","1,12%"
"20.03.2017","308,02","298,65","308,02","298,65","4,49%"
"17.03.2017","294,78","299,46","299,46","294,78","-1,49%"
"16.03.2017","299,23","297,30","299,23","297,30","0,52%"
"15.03.2017","297,67","315,02","315,02","297,67","-5,62%"
"14.03.2017","315,40","313,14","315,40","313,14","0,79%"
"13.03.2017","312,94","313,14","313,14","312,94","-0,06%"
"10.03.2017","313,12","319,38","319,38","313,12","-1,59%"
"09.03.2017","318,17","319,38","319,38","318,17","-0,34%"
"08.03.2017","319,26","303,02","319,26","303,02","5,39%"
"07.03.2017","302,94","298,16","302,94","298,16","1,47%"
"06.03.2017","298,56","297,26","298,56","297,26","0,61%"
"03.03.2017","296,76","296,00","296,76","296,00","-2,49%"
"02.03.2017","304,33","296,00","304,33","296,00","2,99%"
"01.03.2017","295,50","302,23","302,23","295,50","-2,51%"
"28.02.2017","303,10","302,23","303,10","302,23","0,71%"
"27.02.2017","300,95","302,01","302,01","300,95","-0,13%"
"24.02.2017","301,33","298,48","301,33","298,48","0,81%"
"23.02.2017","298,91","303,33","303,33","298,91","-1,16%"
"22.02.2017","302,43","303,82","303,82","302,43","-0,24%"
"21.02.2017","303,15","309,85","309,85","303,15","-2,23%"
"20.02.2017","310,05","309,85","310,05","309,85","0,05%"
"17.02.2017","309,91","307,75","309,91","307,75","0,87%"
"16.02.2017","307,25","302,22","307,25","302,22","2,12%"
"15.02.2017","300,87","296,94","300,87","296,94","0,33%"
"14.02.2017","299,87","296,94","299,87","296,94","0,91%"
"13.02.2017","297,17","306,17","306,17","297,17","-3,05%"
"10.02.2017","306,51","313,17","313,17","306,51","-2,77%"
"09.02.2017","315,24","320,81","320,81","315,24","-0,96%"
"08.02.2017","318,28","320,81","320,81","318,28","-1,67%"
"07.02.2017","323,68","316,69","323,68","316,69","1,35%"
"06.02.2017","319,36","318,34","319,36","318,34","0,03%"
"03.02.2017","319,27","321,92","321,92","319,27","-1,15%"
"02.02.2017","322,99","324,93","324,93","322,99","-1,19%"
"01.02.2017","326,87","330,68","330,68","326,87","-1,91%"
"31.01.2017","333,24","321,79","333,24","321,79","0,91%"
"30.01.2017","330,25","321,79","330,25","321,79","1,97%"
"27.01.2017","323,88","328,48","328,48","323,88","-1,73%"
"26.01.2017","329,58","328,16","329,58","328,16","0,17%"
"25.01.2017","329,03","329,44","329,44","329,03","-0,31%"
"24.01.2017","330,06","326,35","330,06","326,35","0,62%"
"23.01.2017","328,02","329,27","329,27","328,02","-0,73%"
"20.01.2017","330,44","331,33","331,33","330,44","-0,54%"
"19.01.2017","332,22","323,87","332,22","323,87","0,50%"
"18.01.2017","330,56","323,87","330,56","323,87","1,75%"
"17.01.2017","324,87","325,51","325,51","324,87","-0,27%"
"16.01.2017","325,75","326,06","326,06","325,75","-0,08%"
"13.01.2017","326,02","330,09","330,09","326,02","-1,33%"
"12.01.2017","330,42","329,36","330,42","329,36","0,27%"
"11.01.2017","329,54","335,99","335,99","329,54","-1,85%"
"10.01.2017","335,76","329,74","335,76","329,74","1,66%"
"09.01.2017","330,27","331,44","331,44","330,27","-0,17%"
"06.01.2017","330,82","334,10","334,10","330,82","1,19%"
"05.01.2017","326,94","334,10","334,10","326,94","-2,13%"
"04.01.2017","334,04","343,93","343,93","334,04","-3,22%"
"03.01.2017","345,15","347,69","347,69","345,15","-0,82%"
"02.01.2017","348,00","348,00","348,00","348,00","0,01%"
